RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
33311,Palos Verdes Estates,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4505,590900,596300,595000,593700,592300,590200,590100,595100,602900,609900,616000,623300,629300,631600,634200,639100,644900,650300,655500,661100,668500,678400,688200,695600,699700,704000,710700,718100,726100,737800,751900,763500,768600,768200,769600,775300,782300,788500,795800,803600,811600,818100,822800,827800,835100,843000,848800,852500,858200,868500,877500,882600,886300,889400,892600,897100,902900,910700,921800,931400,934900,936200,940500,947400,952300,954400,954700,957800,963000,968900,975600,979500,977700,976500,981400,990700,1003000,1017200,1030800,1039200,1046000,1057300,1071300,1086300,1103700,1117800,1125200,1130200,1140100,1157200,1176700,1194900,1213300,1233000,1251700,1270900,1295400,1325100,1354100,1375900,1390200,1401500,1417600,1434700,1450300,1464500,1480800,1499900,1522300,1542300,1560600,1586500,1619500,1647000,1669500,1693500,1709400,1711900,1707900,1705700,1706700,1714000,1725900,1740000,1748900,1746500,1734100,1723900,1717700,1715900,1718300,1721700,1722000,1722600,1719000,1711500,1704400,1702100,1704600,1704500,1698600,1695300,1694900,1686500,1671900,1659800,1650900,1640800,1626700,1609300,1593700,1582400,1570700,1556900,1543200,1527800,1508500,1486500,1463900,1447900,1438100,1428800,1421500,1420900,1434500,1449800,1451900,1443600,1440000,1442000,1447300,1442000,1435700,1438100,1435000,1421700,1412300,1409600,1410200,1415800,1423900,1422100,1417600,1423100,1427600,1425800,1419600,1411200,1400300,1391000,1386200,1391100,1398700,1408500,1423400,1432800,1436900,1449100,1465400,1475900,1482900,1494300,1512700,1542000,1570100,1594500,1615600,1638200,1659500,1666300,1669800,1677500,1693000,1710100,1720900,1719600,1717800,1718500,1720300,1723200,1727300,1729400,1727000,1725900,1732100,1748400,1773200,1792100,1808400,1825500,1844000,1863000,1879100,1881600,1871700,1857500,1850100,1858200,1881500,1912600,1940400,1965600,1968200,1956400,1950300,1991100,2079200,2182700,2228400,2198800,2132900,2080600,2044000,2015100,2002300,1997500,1997900,2001300,2022000,2058800,2090300,2108900,2129500
113412,Alondra Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4859,159500,160100,159600,158400,157200,156100,155200,154500,154400,155200,156500,157100,157600,158900,160200,161400,163100,164700,165900,167000,168100,169300,170500,171200,171700,172600,173800,176200,179500,182400,185000,188100,190400,191100,191800,193500,195700,197100,197900,199300,200900,202100,203600,205500,207500,210000,212800,215200,216700,218100,219800,221600,222300,223200,225200,227700,230500,234800,239600,243000,244200,244500,245600,247100,248700,251000,253900,256900,259600,262100,264300,267100,272100,279800,288200,295200,299400,302200,303900,305600,308700,312100,315200,319600,326200,332700,337300,341100,347100,354500,362000,369400,377000,385100,393500,402300,411400,417600,421900,428400,436200,442600,449000,456000,463500,471200,479500,486900,491500,496000,502900,511100,519500,527700,535000,540700,543200,543700,544200,544500,544500,547900,553400,556500,555900,555400,554900,553000,551700,552100,552100,549700,546800,542600,536800,530800,525600,521000,515600,507900,499500,491400,482000,471400,462200,455200,447900,440600,434800,430300,425500,420900,417000,414400,411900,408800,405400,401100,398800,398700,398500,398500,399600,401700,396000,385500,380000,380400,380900,382900,384400,380800,379000,376100,372100,371100,377900,384600,387500,387100,381900,371500,362000,356600,351000,348000,348000,347600,348200,352300,353000,351400,355600,362300,363700,366200,372200,375400,376100,378700,382500,384800,387600,393400,400200,408200,418400,426800,433000,440200,444700,445500,443200,442200,447600,454800,458000,460700,463900,464100,462000,461700,465300,470200,474400,479500,483600,486100,489000,492600,496000,500800,505100,509300,511300,510500,510800,514200,517900,520800,525200,526800,535600,548600,553200,548400,548400,550700,552600,553500,555800,558200,559700,563200,567200,569900,574300,581800,587100,591100,595800,600100,601500
56780,Topanga,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5111,331100,336800,337800,334600,331600,332200,334500,335800,337800,342400,346800,348100,345100,342000,339700,339400,343300,351100,360500,369700,379400,387900,392200,392700,394300,397400,405300,416100,422600,421700,421900,423500,426200,432700,445800,455800,460500,460800,462000,464000,464600,458400,449700,445200,450500,457700,464600,472800,475400,475600,484600,497600,502700,507200,514400,522500,525400,525800,522300,515600,512800,518800,527100,537700,552200,565500,574900,581400,583200,582500,583100,587500,594400,600000,604300,615800,636400,653900,661000,660000,652400,647500,654900,665800,679500,691200,685100,666500,657500,668600,690600,716000,743700,770000,784200,794300,811100,830500,845400,856100,869200,884700,901500,923700,953600,987300,1012000,1026300,1022600,1019000,1026100,1037600,1031300,1018400,1007300,1002400,998500,1003200,1016600,1034700,1050900,1069000,1092600,1115500,1127500,1118500,1098100,1075800,1048200,1021400,1013300,1021400,1029900,1042000,1057700,1064600,1059300,1054500,1056400,1058700,1057200,1039700,1016400,1000500,995300,984600,964100,944700,938300,938900,939500,943100,943100,940600,942600,946600,945600,941700,937200,936300,942700,952700,965000,965000,988400,1026900,1029200,984300,958200,941700,930800,922500,914200,903000,896000,893900,888500,880400,870600,868600,865800,869600,873000,878000,885700,890100,880100,869200,861700,862400,872900,891400,900000,895800,884800,882400,884800,896600,908200,913400,901100,886200,892200,909500,915200,926600,952000,971700,979600,982300,992500,1009000,1024800,1028400,1025200,1029600,1035100,1020100,1003300,997100,998300,1008400,1021100,1023600,1018600,1016100,1022700,1025900,1033700,1053400,1063700,1048100,1027400,1008500,998100,1002300,1015100,1028000,1033000,1041700,1059800,1081900,1114100,1154800,1168800,1154300,1141200,1141600,1146400,1157800,1175300,1192200,1207300,1221900,1226100,1223700,1236500,1259100,1274900,1286000,1297900,1295300,1284300
116042,Ladera Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874200,872200,866100,853600,825100,807400,822500,861500,882400,888400,891700,896300,885800,865000,850000,837300,805500,760700,730100,723800,736200,764800,801400,842300,870900,884300,894000,909000,918700,919100,913400,919500,930500,959400,983800,966600,929200,913700,906300,903600,897700,890200,896200,909200,915800,909500,916000,949200,998400,1026000,1040200,1032000,1018700,1013000,1014500,1003500,996500,997900,989700,973300,966800,966900,969500,985200,1001100,1008300,1014500,1026100,1039800,1043200,1038100,1036100,1034100,1032800,1048300,1083700,1117800,1138500,1154200,1183600,1210400,1217500,1201700,1195300,1212000,1239000,1257900,1288900,1321300,1342300,1352200
114828,East La Mirada,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6169,169200,169700,170500,171300,171700,171700,171700,171700,172100,173100,174600,175900,176200,175800,175500,175200,174700,174200,173800,173500,173500,174300,175800,177000,177600,178300,179500,180600,181700,183000,184500,186100,187600,188700,189700,190900,192300,193300,194000,194800,195700,196700,198000,200000,202400,205100,207400,209800,212700,215900,218800,221800,223900,225400,226400,227000,227500,229400,231900,234800,237300,240000,242700,245200,247300,250000,253500,256800,259200,261300,263800,265200,265100,266100,269700,274700,279600,283300,286200,289800,293900,298400,303800,310700,318000,323600,326600,330500,338200,348500,358300,368700,379900,389000,396100,403200,411200,420200,429300,437800,444800,450600,457600,464300,468500,472300,477400,484200,493700,503800,512700,519300,525000,531600,540300,548700,555300,560000,563600,565000,564900,567200,570500,572000,572200,570800,565100,559000,558500,561600,561800,559300,557900,556600,552700,546700,539900,532800,525600,517100,506600,495700,484800,473600,462900,450300,437800,429300,424100,418800,413900,409300,405200,402000,399000,395200,391300,386500,382300,379200,377500,376000,374500,373100,373100,373600,375700,379100,379200,377400,378000,380200,380500,380000,379700,379300,377800,376000,373500,370500,368200,369200,368500,364100,357700,354800,354200,353000,350200,348200,347800,348300,349800,352600,357000,361700,366400,369700,371000,373600,377400,379300,381000,385700,392700,400900,408300,414600,419800,423700,427800,434500,440000,444500,448100,452500,456600,458100,456200,456800,461100,464800,465700,466400,469100,472900,477300,479400,478400,476600,476300,476200,477300,480200,484300,487200,489300,491900,496100,500800,506000,509200,515800,523100,525900,524700,526800,529500,533100,537100,540900,544000,547800,552200,555500,556800,559300,564600,569200,572200,576000,580700,583200
18875,La Habra Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872800,858600,846200,838800,827600,817900,823200,837100,846100,850900,855100,848400,835200,835400,844200,842300,834000,830200,832100,842500,843800,841900,843600,848200,852000,861800,867300,880900,898300,900600,899600,919600,942500,956400,973300,988900,989700,974400,981500,1008800,1020100,1012700,1018500,1040700,1062300,1061800,1054800,1065000,1068100,1069000,1097700,1132300,1141200,1136500,1125900,1113900,1107400,1107700,1108000,1113800,1119800,1116800,1097400,1079000,1051500,1018200,994300,979900,964100,951700,930800,910200,912200,925500,921400,908600,899900,902100,909400,911500,909300,920000,942300,962600,981300,997100,1006200,1014300,1022000,1027700,1032900
16677,Acton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6764,259300,251600,246400,243400,241800,241700,242100,242800,243700,243500,242300,242000,242700,243300,242700,239500,236700,235900,236200,237200,238500,238900,239500,240900,241800,242700,244500,245900,247300,250600,254200,256100,257300,259400,260900,261400,263400,267600,272700,277300,280600,280800,280900,282400,284900,287200,289600,291400,291800,290600,288800,289900,293800,296100,296100,296100,296200,296000,296300,298100,304000,310800,315200,316500,316700,317700,321000,325000,327600,329700,331500,334000,338500,344500,349600,354100,357400,361300,367800,374600,379100,384100,389700,394300,395700,397600,404000,414700,424100,431100,437500,443600,450400,463300,480600,495000,505000,514800,525000,534800,547600,559900,563500,565100,572800,577900,581400,592900,608800,618700,623400,626200,630900,640000,653100,672700,693600,708200,715000,721600,725300,728300,732700,738900,739200,733900,725800,714300,697700,682900,674300,668000,664100,661800,657300,649900,644200,642200,643700,642100,630900,616600,603500,591600,579600,566900,553900,544300,536100,526100,515900,507200,496700,485600,476900,470100,462000,451800,442600,434900,428700,422300,416200,410000,419600,440300,451500,442600,434700,432200,430600,427800,427000,428500,429100,429600,430400,429100,424500,422100,420500,417500,413700,408400,399500,392500,393800,397800,393100,383300,380100,382900,384500,389200,398500,408400,417100,420700,417000,416500,418800,417900,414900,415900,420000,426200,433000,437300,438600,440600,442000,439300,433800,431800,434900,440800,447500,454200,458800,461000,465900,473800,478900,478400,478700,480800,484500,488700,493200,494300,493300,493300,495400,500400,506700,510800,511000,512900,518300,526500,532000,533200,533900,539100,543500,542400,542600,547700,553100,556400,561600,567000,568900,566200,562500,561500,563900,567100,570500,575400,579800,583200,584500
3491,Avalon,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431900,434200,435500,431800,427300,429100,431800,430800,432500,444000,465200,482900,487300,486800,489600,500000,522500,554700,570100,567600,567200,573200,576600,585700,599100,609200,620700,638800,655800,666100,676800,691800,706200,712100,711800,717800,729000,735200,739000,737800,725500,721100,737000,747700,742300,732600,720800,704400,698400,699200,698000,694000,695900,692100,676700,658700,652900,652300,646900,636300,622200,608400,597600,594300,587400,578000,574400,580900,587800,594000,598400,601100,600800,600600,601400,603800,597900,588400,583800,585400,579300,577100,592200,611100,603000,570200,552700,552500,552800,551500,552000,548500,547800,549000,552900,562400,582500,610500,617100,594800,585700,598200,592600,554900,514500,495400,484600,470800,465000,468100,460700,452100,454300,451700,447400,462100,477700,470700,454800,441900,429700,426300,438600,461200,475800,477500,481900,490700,505800,516000,510800,499100,502400,510200,511400,504400,498800,498200,500400,499900,500100,501500,510600,528300,543500,548700,558600,573600,577600,569800,560700,556300,556300,560700,565700,568800,566500,564000,565100,566500,562500,559600,561100,565200,569400,576700,584300,586000,581500,577700,574900,574700,576600,583300,594000,604700,609500,611400,611200,613200,614100
33727,Rolling Hills Estates,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,9599,455600,453600,455400,456800,457100,456600,456400,457300,458400,459900,460800,463300,466900,472200,478900,487300,494300,500200,506500,512200,516900,524000,531400,536500,539400,542300,546900,555000,562700,569600,576100,581000,585400,590000,592200,590200,588300,590000,596100,603800,610100,614400,618800,622500,625000,626300,626500,628600,634200,638100,637600,635900,636500,636000,636500,644000,657200,669500,679500,687800,696700,705900,710200,709100,706500,706700,708700,712000,714700,716300,720000,725800,729100,730200,734600,744200,757600,770700,780600,787900,799300,814400,827100,834300,839400,842900,844300,843800,846800,858800,877800,894400,907000,922300,941000,961100,982000,1010300,1040700,1068100,1090800,1107900,1115400,1120600,1125400,1128300,1138600,1163100,1193300,1213100,1225700,1241600,1261700,1283600,1310000,1334000,1336000,1324400,1311400,1304700,1308600,1319900,1325400,1321500,1313800,1301200,1280200,1256200,1247200,1252000,1262000,1267000,1264500,1260400,1268900,1279900,1282400,1278500,1279500,1283900,1284200,1277100,1268300,1256600,1236200,1215100,1194000,1173400,1156100,1143300,1130600,1117300,1103800,1093200,1084200,1072200,1057900,1041600,1025600,1016700,1014200,1014500,1015700,1017200,1029800,1047800,1048500,1036300,1039000,1045500,1046100,1048600,1055300,1055700,1058900,1064200,1065200,1064700,1070300,1076400,1067700,1051700,1042500,1045500,1049100,1056800,1056500,1052400,1046400,1042600,1037400,1034800,1033400,1041900,1057800,1064300,1056300,1044500,1042500,1057200,1072800,1076000,1079200,1095300,1119800,1149400,1179200,1196900,1207100,1217300,1223700,1221600,1220600,1226900,1246400,1273200,1295100,1306100,1308800,1305100,1304300,1298900,1287700,1282300,1294900,1306200,1307900,1302000,1295600,1288300,1284900,1289800,1305000,1320900,1336600,1351800,1364200,1371900,1377700,1384800,1396500,1405800,1396600,1384300,1379700,1394800,1419400,1436400,1432500,1430000,1433900,1438600,1441500,1448200,1461800,1476100,1488000,1495100,1499300,1494700,1485900,1483300,1486700
6822,Rolling Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,10245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093300,3097800,3089800,3107900,3121800,3084200,2989700,2910900,2843800,2800500,2759700,2772400,2849200,2932600,2983100,3007600,3026000,3052800,3110800,3180700,3286400,3392300,3469900,3499700,3521500,3527500,3520900,3526400,3536500,3517600,3504900,3510400,3502300,3476200,3451600,3484600,3551100,3595500,3596000,3581800,3576800,3605300,3632100,3642700,3614600,3559000,3478100,3376100,3263100,3272000,3398600,3521000,3576300,3583000,3560200,3536100,3530900,3594300,3721400,3814700,3853500,3881000,3947900,4053400,4119700,4143100,4164100
38980,Hidden Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,11047,1137500,1131500,1117800,1109700,1106700,1106300,1108900,1112400,1116000,1115400,1119700,1135300,1153200,1159400,1161800,1167300,1163500,1155900,1155200,1160900,1167700,1179800,1191100,1198000,1207700,1228300,1248200,1257300,1267900,1285600,1307500,1323400,1326900,1326800,1335000,1337100,1334400,1338200,1351300,1371600,1398600,1420200,1430000,1435500,1443500,1450700,1457300,1471400,1490600,1497700,1496600,1496800,1500400,1503400,1507300,1514500,1530800,1546600,1558300,1564900,1569600,1574300,1579900,1590300,1602100,1608800,1612900,1627100,1643800,1655800,1663800,1674900,1679900,1679900,1684100,1688000,1691700,1699400,1710500,1720000,1735800,1755800,1775900,1794000,1808300,1813600,1816400,1828100,1846100,1869800,1892400,1909900,1925000,1947400,1968200,1990500,2021800,2055700,2086600,2117500,2143900,2167800,2194400,2217800,2237600,2253200,2267800,2285000,2312200,2349500,2376300,2389900,2401300,2412900,2427200,2452800,2473400,2486200,2506200,2515100,2516900,2547200,2607500,2657800,2699600,2731000,2745200,2753400,2754200,2755400,2758000,2771700,2792200,2813000,2811600,2794100,2772200,2759200,2756900,2752400,2733600,2712200,2695400,2675300,2643100,2626300,2635100,2640200,2622200,2601300,2585200,2572200,2558900,2546400,2539200,2537100,2534700,2525200,2508000,2484200,2459600,2438500,2429700,2411200,2416900,2442800,2462400,2466500,2468200,2424700,2382000,2396900,2415800,2397300,2365200,2328000,2327500,2355600,2364300,2353800,2354500,2365400,2364000,2314200,2271900,2281400,2290100,2305300,2307600,2274500,2232800,2232600,2270500,2315000,2327000,2342400,2411900,2476500,2532100,2597500,2627700,2611300,2621900,2648100,2646700,2632300,2660000,2730500,2782000,2796900,2799900,2797700,2794100,2811600,2840500,2852800,2815300,2789500,2812600,2855200,2861900,2862900,2842100,2823300,2816900,2860900,2906800,2920100,2911900,2932700,2956600,2957400,2934600,2915500,2911900,2900700,2900300,2917800,2947700,2984200,3024800,3064100,3023300,2946300,2934900,2996100,3054100,3095400,3126600,3151600,3145900,3131100,3158500,3189700,3223400,3243800,3245900,3236800,3310800,3437900,3516800,3517700,3533300
